id,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
2317,2.09,61.3,59.0,8.19,8.33,5.06,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2318,0.53,62.3,53.0,5.21,5.25,3.26,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2319,1.01,59.6,61.0,6.52,6.47,3.87,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2320,0.56,60.3,56.0,5.39,5.35,3.24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2321,0.73,62.7,57.0,5.71,5.74,3.59,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2322,1.94,62.6,58.0,7.91,7.87,4.94,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2323,1.57,62.1,60.0,7.37,7.41,4.59,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2324,0.3,62.6,53.0,4.31,4.35,2.71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2325,0.42,62.2,55.0,4.79,4.83,2.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2326,1.5,60.6,62.0,7.24,7.22,4.38,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2327,0.3,62.8,56.0,4.26,4.24,2.67,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2328,1.52,60.9,59.0,7.43,7.49,4.54,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2329,1.6,61.5,53.0,7.57,7.69,4.66,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2330,0.36,60.2,58.0,4.6,4.63,2.78,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2331,0.43,62.5,57.0,4.84,4.79,3.01,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2332,1.01,60.0,59.0,6.61,6.48,3.93,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2333,0.45,62.5,57.0,4.9,4.86,3.05,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2334,1.06,60.5,57.0,6.6,6.58,3.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2335,0.41,61.9,55.0,4.74,4.79,2.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2336,0.33,61.8,55.0,4.45,4.48,2.76,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2337,0.52,61.0,58.0,5.18,5.22,3.17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2338,0.36,61.5,56.0,4.56,4.64,2.83,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2339,0.3,62.4,53.7,4.29,4.31,2.68,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2340,2.55,63.7,59.0,8.66,8.57,5.49,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2341,1.52,62.8,57.0,7.38,7.27,4.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2342,1.15,61.3,56.0,6.74,6.76,4.14,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2343,0.3,63.0,58.0,4.24,4.27,2.68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2344,1.03,62.0,58.0,6.43,6.47,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2345,0.24,61.8,59.0,3.93,4.0,2.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2346,0.54,61.9,55.0,5.25,5.22,3.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2347,0.53,59.4,60.0,5.24,5.26,3.12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2348,0.7,58.6,56.0,5.8,5.74,3.38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2349,0.53,63.2,56.0,5.14,5.18,3.26,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2350,1.01,60.8,63.0,6.38,6.32,3.86,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2351,0.5,62.9,68.0,5.02,4.96,3.14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2352,0.32,61.7,55.0,4.44,4.41,2.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2353,0.27,61.5,56.0,4.16,4.18,2.56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2354,1.01,62.1,57.0,6.4,6.45,3.99,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2355,0.65,60.8,57.2,5.55,5.63,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2356,1.16,62.1,57.0,6.7,6.73,4.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2357,0.46,61.4,56.0,4.97,4.99,3.06,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2358,0.57,62.2,56.0,5.33,5.31,3.31,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2359,1.01,62.6,57.0,6.42,6.3,3.99,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2360,0.31,62.4,56.0,4.34,4.38,2.72,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2361,0.71,62.2,56.0,5.63,5.66,3.51,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2362,0.3,62.3,56.0,4.29,4.31,2.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2363,0.7,62.6,56.0,5.65,5.69,3.55,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2364,1.01,59.6,58.0,6.61,6.54,3.92,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2365,0.77,60.0,61.0,5.97,5.93,3.57,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2366,1.75,62.9,57.0,7.71,7.59,4.81,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2367,0.26,62.4,56.0,4.11,4.1,2.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2368,0.72,61.4,56.0,5.75,5.78,3.54,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2369,1.13,64.0,58.0,6.52,6.58,4.19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2370,0.9,62.2,58.0,6.14,6.18,3.83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2371,1.01,62.0,58.0,6.41,6.37,3.96,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2372,0.57,60.7,58.0,5.36,5.32,3.24,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2373,1.01,61.5,59.0,6.46,6.39,3.95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2374,0.58,60.2,58.0,5.37,5.46,3.26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2375,0.7,59.8,58.0,5.72,5.85,3.46,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2376,1.2,61.9,58.0,6.76,6.8,4.2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2377,1.21,60.2,57.0,6.97,6.91,4.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2378,0.73,62.4,55.0,5.78,5.71,3.59,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2379,1.16,62.1,58.0,6.72,6.65,4.15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2380,0.74,61.1,54.0,5.86,5.89,3.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2381,0.77,64.2,52.0,5.81,5.77,3.72,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2382,0.3,62.6,62.0,4.21,4.25,2.65,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2383,1.16,62.0,56.0,6.76,6.73,4.18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2384,0.74,62.8,61.0,5.74,5.76,3.61,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2385,0.33,60.4,60.0,4.41,4.46,2.68,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2386,0.51,60.9,57.0,5.17,5.2,3.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2387,1.05,62.6,59.0,6.5,6.43,4.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2388,0.7,63.1,57.0,5.67,5.59,3.55,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2389,0.73,60.8,56.0,5.82,5.84,3.55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2390,0.33,62.1,54.0,4.45,4.47,2.77,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2391,1.5,61.9,59.0,7.26,7.32,4.51,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2392,0.71,62.0,59.0,5.69,5.65,3.52,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2393,0.3,62.1,57.0,4.33,4.3,2.68,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2394,1.56,61.9,58.0,7.44,7.4,4.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2395,1.5,60.5,63.0,7.42,7.35,4.48,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2396,0.34,61.7,56.0,4.53,4.48,2.78,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2397,1.12,62.4,56.0,6.67,6.63,4.15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2398,0.36,61.1,56.0,4.6,4.63,2.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2399,0.5,58.3,58.0,5.23,5.2,3.04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2400,0.31,61.1,56.0,4.42,4.39,2.69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2401,0.41,61.3,56.0,4.8,4.82,2.95,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2402,1.03,62.6,57.0,6.44,6.4,4.02,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2403,1.0,63.0,59.0,6.43,6.34,4.02,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2404,0.71,62.4,54.0,5.72,5.76,3.58,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2405,1.55,61.7,57.0,7.4,7.44,4.58,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2406,0.5,63.5,58.0,5.03,4.98,3.18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2407,0.43,61.1,58.0,4.9,4.86,2.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2408,1.53,62.4,54.0,7.34,7.41,4.6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2409,1.01,63.3,58.0,6.31,6.39,4.02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2410,1.39,62.7,58.0,6.99,7.11,4.42,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2411,1.01,63.2,59.0,6.3,6.36,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2412,0.28,62.9,57.0,4.13,4.17,2.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2413,0.57,59.4,58.0,5.39,5.42,3.21,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2414,0.44,60.1,58.0,4.96,4.92,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2415,2.14,59.7,57.0,8.41,8.48,5.04,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2416,0.34,61.2,59.0,4.52,4.47,2.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2417,0.74,61.8,58.0,5.79,5.82,3.59,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2418,0.32,61.9,57.0,4.36,4.37,2.71,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2419,0.46,62.9,57.0,4.91,4.95,3.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2420,0.32,61.2,55.0,4.41,4.42,2.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2421,2.02,60.8,62.0,8.17,8.12,4.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2422,1.56,61.2,57.0,7.48,7.52,4.59,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2423,0.33,62.7,57.0,4.45,4.38,2.77,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2424,1.0,60.3,57.0,6.51,6.45,3.91,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2425,0.3,62.6,54.0,4.28,4.25,2.67,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2426,0.55,60.3,57.0,5.3,5.28,3.19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2427,0.52,61.6,54.0,5.17,5.22,3.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2428,1.17,62.0,56.0,6.74,6.71,4.17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2429,0.93,63.8,59.0,6.21,6.15,3.94,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2430,1.09,62.4,56.0,6.57,6.61,4.11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2431,2.09,60.0,60.0,8.37,8.32,5.01,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2432,1.07,60.0,56.0,6.67,6.69,4.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2433,0.52,63.9,57.0,5.08,5.12,3.26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2434,0.4,61.3,56.0,4.73,4.76,2.91,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2435,0.24,60.7,57.0,3.99,4.04,2.43,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2436,0.35,62.7,58.0,4.5,4.46,2.81,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2437,1.0,62.7,58.0,6.37,6.33,3.98,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2438,1.55,60.1,58.0,7.5,7.55,4.52,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2439,0.57,60.6,56.0,5.35,5.38,3.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2440,1.23,62.5,59.0,6.84,6.77,4.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2441,0.3,60.4,55.0,4.38,4.41,2.66,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2442,0.3,62.1,57.0,4.29,4.31,2.67,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2443,0.77,61.8,55.0,5.89,5.93,3.65,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2444,1.05,61.3,58.0,6.6,6.55,4.03,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2445,1.17,60.2,61.0,6.9,6.83,4.13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2446,0.3,63.3,56.0,4.31,4.28,2.72,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2447,0.51,62.7,62.0,5.09,4.96,3.15,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2448,0.41,62.6,59.0,4.73,4.76,2.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2449,1.71,61.7,59.0,7.63,7.7,4.73,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2450,2.02,62.9,59.0,8.03,7.93,5.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2451,1.25,58.9,58.0,7.04,7.08,4.16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2452,0.35,65.9,54.0,5.57,5.53,3.66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2453,1.19,61.7,56.0,6.78,6.81,4.19,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2454,0.3,61.3,56.0,4.34,4.37,2.67,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2455,0.32,61.8,55.0,4.38,4.42,2.72,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2456,0.31,61.3,56.0,4.36,4.41,2.69,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2457,0.41,61.6,57.0,4.77,4.81,2.95,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2458,0.39,63.7,53.0,4.62,4.67,2.96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2459,0.7,63.7,59.0,5.59,5.53,3.54,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2460,0.66,61.6,57.0,5.64,5.57,3.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2461,0.34,61.1,57.0,4.51,4.55,2.77,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2462,0.32,61.9,55.0,4.38,4.41,2.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2463,1.5,63.9,58.0,7.21,7.26,4.62,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2464,0.7,60.9,58.0,5.73,5.66,3.47,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2465,0.7,63.0,55.0,5.61,5.66,3.55,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2466,2.32,62.5,54.5,8.44,8.47,5.28,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2467,1.0,67.8,61.0,5.96,5.9,4.02,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2468,0.3,66.7,59.0,4.23,4.05,2.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2469,1.01,62.6,60.0,6.4,6.37,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2470,0.7,58.8,59.0,5.86,5.84,3.44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2471,0.31,62.4,56.0,4.31,4.35,2.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2472,0.7,59.8,56.0,5.78,5.73,3.44,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2473,0.54,61.7,57.0,5.23,5.24,3.23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2474,1.04,62.0,59.0,6.47,6.49,4.02,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2475,1.7,60.7,56.0,7.78,7.71,4.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2476,0.3,61.9,58.0,4.3,4.32,2.67,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2477,1.25,61.5,59.0,6.95,6.91,4.26,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2478,0.52,61.2,56.0,5.23,5.16,3.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2479,2.03,65.4,58.0,7.9,7.84,5.15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2480,1.29,61.1,58.0,6.98,7.03,4.28,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2481,0.23,62.4,59.0,3.89,3.93,2.44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2482,0.31,59.3,60.0,4.41,4.39,2.61,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2483,1.02,62.0,57.0,6.41,6.5,4.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2484,0.33,61.0,61.0,4.43,4.46,2.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2485,0.31,61.6,55.0,4.37,4.4,2.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2486,0.59,61.4,57.0,5.39,5.4,3.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2487,1.0,62.2,63.0,6.36,6.41,3.97,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2488,0.51,63.3,56.0,5.12,5.08,3.23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2489,1.2,62.4,59.0,6.72,6.68,4.18,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2490,0.31,63.1,57.0,4.32,4.3,2.72,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2491,1.22,63.3,57.0,6.74,6.82,4.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2492,0.91,62.8,61.0,6.15,6.18,3.87,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2493,0.62,62.3,56.0,5.43,5.46,3.39,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2494,1.6,61.2,58.0,7.59,7.5,4.62,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2495,0.39,59.6,57.0,4.77,4.82,2.86,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
2496,0.7,63.3,57.0,5.64,5.6,3.56,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2497,0.38,61.1,55.0,4.69,4.73,2.88,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2498,0.7,62.6,55.0,5.67,5.68,3.55,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2499,1.25,62.2,59.0,6.88,6.86,4.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2500,1.02,61.0,58.0,6.55,6.49,3.98,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2501,0.51,61.7,55.0,5.11,5.14,3.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2502,1.52,59.1,58.0,7.45,7.48,4.41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2503,0.7,60.2,59.0,5.78,5.74,3.47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2504,1.01,63.3,58.0,6.37,6.3,4.01,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2505,1.02,62.7,60.0,6.34,6.39,3.99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2506,0.23,61.6,57.0,3.96,3.99,2.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2507,1.01,61.6,57.0,6.32,6.45,3.93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2508,0.36,62.7,57.0,4.58,4.55,2.86,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2509,1.09,61.5,57.0,6.62,6.65,4.08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2510,0.39,61.9,57.0,4.68,4.69,2.9,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2511,1.54,62.3,60.0,7.29,7.34,4.56,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2512,1.53,61.3,57.0,7.38,7.41,4.53,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2513,0.26,61.7,57.0,4.11,4.15,2.55,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2514,1.5,59.8,63.0,7.44,7.38,4.43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2515,1.19,61.6,56.0,6.87,6.83,4.22,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2516,1.51,60.7,57.0,7.42,7.35,4.48,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2517,0.27,60.3,56.0,4.24,4.27,2.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2518,0.41,61.5,58.0,4.8,4.82,2.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2519,0.96,56.7,62.0,6.51,6.39,3.66,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2520,1.41,63.7,57.0,7.13,7.03,4.51,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2521,0.46,62.3,53.0,4.96,4.99,3.1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2522,0.77,64.3,56.0,5.84,5.77,3.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2523,0.31,61.4,55.2,4.32,4.35,2.66,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2524,1.2,61.7,56.0,6.87,6.79,4.21,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2525,0.3,61.7,57.0,4.33,4.36,2.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2526,0.54,59.9,57.0,5.35,5.3,3.19,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2527,0.7,58.7,60.0,5.85,5.88,3.44,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2528,1.02,61.5,60.0,6.52,6.45,3.99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2529,1.21,60.6,56.0,6.9,6.89,4.18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2530,0.24,63.1,55.0,3.96,4.0,2.51,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2531,0.3,62.5,54.0,4.27,4.31,2.68,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2532,1.13,61.2,59.0,6.78,6.71,4.13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2533,0.35,63.7,57.0,4.53,4.48,2.87,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2534,0.3,62.1,56.0,4.27,4.31,2.66,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2535,0.7,63.6,58.0,5.61,5.65,3.58,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2536,0.32,62.3,56.0,4.39,4.37,2.73,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2537,0.55,63.2,58.0,5.21,5.23,3.3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2538,0.49,61.1,57.0,5.12,5.09,3.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2539,1.16,60.7,56.0,6.77,6.83,4.13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2540,0.31,62.7,57.0,4.3,4.34,2.71,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2541,0.4,63.3,58.0,4.72,4.69,2.98,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2542,0.82,61.7,53.0,6.12,6.0,3.74,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2543,1.03,62.9,56.0,6.43,6.45,4.05,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
